Id,SalePrice
1645,242702.29367545908
1646,168825.7878472329
1647,165038.45205745698
1648,132193.9277773789
1649,147019.87375472626
1650,110451.69030797997
1651,122469.33226083402
1652,111115.45614202098
1653,112442.19008740301
1654,143214.98364693223
1655,143557.20391063116
1656,140009.93017027268
1657,144932.81342664425
1658,144139.2031390154
1659,123016.44438355531
1660,152090.68628418937
1661,451679.7674051528
1662,358851.9740375985
1663,353741.5998601638
1664,494326.5185048946
1665,296747.4055179415
1666,302963.1736477965
1667,350163.423276403
1668,334441.816458412
1669,291953.6279309614
1670,333068.79402464465
1671,256489.8090214219
1672,421495.7022747717
1673,285431.3270134934
1674,241386.6235874434
1675,184544.19297204388
1676,187910.48736829954
1677,201978.78398515357
1678,418871.5130174696
1679,352587.5598004409
1680,301365.2362426978
1681,235088.16740108057
1682,285413.5488855513
1683,182572.28570102787
1684,188283.8590502576
1685,180136.4012934654
1686,172896.49609865676
1687,179437.17096479068
1688,196869.94924429094
1689,199458.7677024283
1690,209171.46144446466
1691,200588.50723797077
1692,264751.91353763227
1693,177684.4081682111
1694,185923.08877355827
1695,170009.31953116343
1696,281958.2932035258
1697,178748.68797393667
1698,333238.2087575401
1699,340479.8554520807
1700,241323.13127984537
1701,265657.5239119611
1702,247346.77234784287
1703,250622.59514207748
1704,271962.17571832275
1705,243373.28868066837
1706,387337.518094039
1707,209171.0313109729
1708,204687.01798497705
1709,273205.84188372054
1710,222598.83459624345
1711,271436.8388561119
1712,263786.47526284854
1713,272181.69456380594
1714,217655.42084016342
1715,206565.4296119885
1716,181466.49988786777
1717,181513.12415470142
1718,134485.51881507083
1719,201392.1016340489
1720,255818.6873259051
1721,173663.7059694648
1722,128564.54497487446
1723,162328.32680548972
1724,207628.04706856425
1725,233085.68413865936
1726,183906.93624304197
1727,147548.08895709945
1728,189824.8509984214
1729,160337.05531232455
1730,168103.079842081
1731,126665.24834684203
1732,132008.08424513586
1733,111781.04880262469
1734,120804.37592108973
1735,146620.81772277673
1736,115776.06894298959
1737,302853.4997456626
1738,227952.21157039615
1739,265354.4428501172
1740,209984.66343690737
1741,184749.7056626877
1742,163390.4694087465
1743,177942.94459906063
1744,291774.6612549097
1745,197322.95485344713
1746,185972.48753816477
1747,216596.56554524534
1748,232365.56897027532
1749,149930.0829139531
1750,123134.6702945501
1751,265772.78435096185
1752,117781.27771828037
1753,146677.02245749775
1754,199006.52865698398
1755,166788.7246768383
1756,134960.85321096133
1757,118798.85624092513
1758,145115.05822337544
1759,156700.48625682702
1760,164426.67727410494
1761,138264.7831057082
1762,169487.60279786467
1763,182716.20528938583
1764,107029.43501507408
1765,163460.10270119438
1766,196341.2443519531
1767,237635.02011430255
1768,140503.26605614324
1769,177212.66127729058
1770,162613.14007204314
1771,105967.99296700166
1772,131452.51936234545
1773,124641.6426957016
1774,141128.43023605002
1775,143056.88409978803
1776,125401.38995605828
1777,108928.96220004343
1778,140305.43158263565
1779,119224.32901844771
1780,182425.8317596317
1781,124027.82891378381
1782,89917.14838987494
1783,145244.21080907588
1784,103950.12589355522
1785,120174.99990145338
1786,136276.62925993092
1787,171712.17742855658
1788,69069.0081447319
1789,99125.39346311186
1790,78769.9483553668
1791,196927.40349407983
1792,159660.7680876863
1793,131171.2613210579
1794,158708.2840678807
1795,128537.27488156942
1796,138156.69974103893
1797,117925.87723024278
1798,116693.76322045318
1799,102954.12718523572
1800,123405.62515884236
1801,122689.780012293
1802,135588.282522254
1803,146554.68893473744
1804,136789.81151462675
1805,140978.83120028494
1806,134294.304437773
1807,135957.12931278572
1808,116994.6929259013
1809,115914.70371671821
1810,138278.63327524287
1811,95938.9807863852
1812,91750.39597130948
1813,115785.05419972648
1814,94310.63083068925
1815,57979.38329376312
1816,108504.35889913469
1817,101312.89959763997
1818,143516.14173106538
1819,132448.16147356303
1820,77855.37599335541
1821,121606.197491855
1822,154780.71395323347
1823,56013.15036882299
1824,125607.82778230317
1825,133419.17309074808
1826,103723.57583987484
1827,93648.98961736311
1828,128497.00480007226
1829,126434.88423295811
1830,142934.1534723788
1831,139721.81755861494
1832,77565.48728633365
1833,143673.74258781868
1834,135810.18269937494
1835,109201.40948442486
1836,119298.64941131805
1837,81071.43724236265
1838,121118.91278273525
1839,118688.71952266616
1840,130566.43494294673
1841,122599.83092623764
1842,89861.30593886935
1843,120581.15258711267
1844,139956.35106942448
1845,135544.1593016163
1846,157417.98463202908
1847,162711.64143650484
1848,57986.2315643157
1849,116138.26997507669
1850,114603.29415577675
1851,146750.501320797
1852,127269.00591468468
1853,121241.19015260597
1854,162362.06906583637
1855,142773.6449592637
1856,221208.66880855776
1857,133889.2860969589
1858,136136.6360627854
1859,120471.74752188323
1860,144962.6028233985
1861,120359.36760657333
1862,345088.868872323
1863,342152.66558253585
1864,342152.66558253585
1865,325445.5140468812
1866,328559.26257214317
1867,231059.37137071675
1868,291109.1650753327
1869,208687.65361050158
1870,225186.94417878197
1871,246938.1962098975
1872,177239.38178623051
1873,226972.81880198672
1874,152615.3000022375
1875,197119.6282071601
1876,193499.10936905435
1877,207726.51875240027
1878,206821.32715691166
1879,118401.50853289878
1880,130675.78876928605
1881,239797.78388747465
1882,247572.91650684472
1883,180042.6377839156
1884,198771.60267325508
1885,230618.315813278
1886,275887.2105847941
1887,219952.89604613697
1888,277148.58609380864
1889,168713.30242856324
1890,115455.5169820432
1891,143236.35169443872
1892,98506.16558324633
1893,119880.7588736638
1894,124077.68047454889
1895,127320.91911431524
1896,126685.0343964339
1897,105782.55572948363
1898,123684.9611071282
1899,151759.07444048286
1900,145408.12944804237
1901,149018.97120320334
1902,127337.8474544819
1903,205696.08138371425
1904,119076.8172123592
1905,188726.9842437736
1906,143969.81968789673
1907,188081.7690579746
1908,121618.12886750356
1909,142210.0558040276
1910,130110.68399320293
1911,195573.1556124129
1912,280504.2034636195
1913,147335.58843123732
1914,81539.2430668559
1915,271302.33608319017
1916,62047.905301026214
1917,239627.62036239545
1918,147100.13961079938
1919,183053.39006970814
1920,150057.27321534892
1921,362701.5676153585
1922,301916.2101371187
1923,232147.4003801707
1924,215850.8796206769
1925,194717.30226285371
1926,357675.81493775896
1927,133746.1528922372
1928,162770.42938409274
1929,120776.7757218733
1930,128479.35183812914
1931,145560.44606875308
1932,140689.64723384235
1933,166487.06625436174
1934,179656.25442562203
1935,171436.9514085021
1936,180083.75461358746
1937,182040.29619435873
1938,172256.49119662793
1939,225204.82332207952
1940,182440.7344815659
1941,171383.7366213687
1942,185786.9360758431
1943,200542.9538205625
1944,321581.3219025841
1945,342571.34415802313
1946,160352.67203568533
1947,248825.28967456165
1948,168223.90171650017
1949,251104.5801526262
1950,193269.08932907376
1951,250930.24452846634
1952,216923.17547798803
1953,176369.7152536116
1954,181447.61019288847
1955,130209.65547704793
1956,359082.76394807984
1957,151087.80556860057
1958,307689.8896892625
1959,138494.53884207478
1960,110034.66801289482
1961,118258.54969292413
1962,107426.10624055141
1963,117184.19732057801
1964,109673.664171632
1965,144524.0878779913
1966,142746.44097899718
1967,276822.26410140906
1968,388707.5039605348
1969,347825.18112173997
1970,359114.7094363336
1971,479260.45513488457
1972,356419.23527608387
1973,270876.55820925237
1974,318955.3888763629
1975,359707.01250909147
1976,269228.4565354034
1977,336626.4589553456
1978,325397.4975337945
1979,307879.5083294672
1980,183405.00349443473
1981,313881.7504965125
1982,209002.8981963672
1983,194569.16015939866
1984,172480.53679886254
1985,226485.3900023583
1986,216587.70931473273
1987,188761.4095203426
1988,180957.68542461525
1989,201733.8319961539
1990,219189.5865246008
1991,218860.47734979872
1992,216700.291723788
1993,182863.0394891405
1994,234533.28741308377
1995,187318.94737810042
1996,248621.33303945884
1997,307989.3684842768
1998,289085.69491297496
1999,272163.3222368271
2000,313829.6412654954
2001,290818.16082558036
2002,245293.4130345476
2003,256948.56197979598
2004,282491.5665154125
2005,223843.5615034272
2006,222756.95222110546
2007,259810.26262479334
2008,216152.4193536129
2009,188458.2275285199
2010,198679.41878279267
2011,146399.48197540003
2012,179610.35335022447
2013,171984.68791381476
2014,185780.87879289716
2015,190945.41864098838
2016,189419.8962507752
2017,195053.75793577507
2018,119522.63671083779
2019,144746.10832650075
2020,106347.06291127916
2021,94677.35487536818
2022,182782.3570541028
2023,134378.9359660172
2024,288004.62084351474
2025,354526.5674077057
2026,175492.3333308711
2027,158844.5732835626
2028,146931.82632259346
2029,167239.7254069367
2030,269291.7947571598
2031,237137.6339591257
2032,250798.4585560517
2033,255127.84105606205
2034,176728.96735014592
2035,221385.53880391206
2036,212107.51138511082
2037,216726.58465811017
2038,335931.90935552417
2039,197805.0614319245
2040,286758.6517365765
2041,280718.26014432753
2042,207020.51945820323
2043,187245.89137628392
2044,182060.91875054632
2045,209806.11556924199
2046,149922.56743102413
2047,139084.20123302896
2048,150188.98469682617
2049,148163.18738451914
2050,173005.3512136865
2051,113513.16601122796
2052,120162.1894733171
2053,155114.4349725824
2054,105019.68671082398
2055,141483.24655679343
2056,154792.54176416577
2057,114430.92538964363
2058,203087.48953382383
2059,131160.15955490604
2060,181577.55782928065
2061,182911.7069878188
2062,121034.18052338803
2063,115882.50480767446
2064,125420.04038225356
2065,113698.4882336528
2066,162703.03915721073
2067,117729.02966987246
2068,147852.0884104565
2069,83522.60122416094
2070,110577.76368449238
2071,98088.00485197989
2072,142054.5134991677
2073,136784.45078038942
2074,192648.51993753164
2075,143341.1422313195
2076,113704.28273135531
2077,151680.47492291968
2078,120146.0897370183
2079,140325.19036049978
2080,123817.20527757803
2081,121843.59141592609
2082,110178.87535464781
2083,133398.43468171556
2084,110432.1719749036
2085,120731.09284106974
2086,120268.7183457665
2087,133299.46274947227
2088,99376.03069941775
2089,88131.59254712804
2090,126389.32124896845
2091,101718.33706532666
2092,124368.88209043111
2093,108413.37455019582
2094,115221.38655835531
2095,149691.61668034142
2096,87137.2618458275
2097,100968.12978457025
2098,137737.6232692209
2099,59052.376171373224
2100,67090.96101486278
2101,105741.4570208906
2102,141277.32487783063
2103,102575.53072710177
2104,143024.91600674938
2105,126425.47191202598
2106,56613.643709459924
2107,190276.94463775307
2108,116256.06306708127
2109,107888.66421814242
2110,115682.84494350199
2111,154660.1532357081
2112,122811.2422185231
2113,120192.98766049641
2114,126422.90606457852
2115,154154.5526820167
2116,112334.42784126263
2117,136225.83886288572
2118,122079.48407742933
2119,120998.15787585698
2120,124086.54449646114
2121,-1.0
2122,109787.93367175135
2123,86902.81082105557
2124,148444.31032906778
2125,131897.06126473646
2126,138358.6213368334
2127,154239.49055137113
2128,123629.9357601607
2129,86915.95573718172
2130,119984.996413836
2131,147495.76150784604
2132,112115.27692805692
2133,126785.58665378732
2134,124713.59374813622
2135,106564.83768920714
2136,67583.33736117274
2137,101965.12498316348
2138,136282.67274201568
2139,156917.67805441475
2140,139661.83043470726
2141,176370.72971411384
2142,124323.22254791792
2143,143938.86586951153
2144,116791.33470956667
2145,147470.24201426352
2146,164351.01894141384
2147,141952.8295816061
2148,134707.16789927616
2149,156065.27027752312
2150,220024.26028610798
2151,124695.5091859426
2152,167195.14303690317
2153,187172.69652038463
2154,101061.21448829705
2155,141368.71216303343
2156,268229.1391256286
2157,236563.58318579954
2158,234265.10756131515
2159,218708.32585039086
2160,188425.54781692117
2161,249413.01651828934
2162,380196.2270063415
2163,366022.63122891344
2164,252738.87523463726
2165,192437.82813584415
2166,159747.91618013236
2167,214831.98748159182
2168,192391.36777057726
2169,186970.46183269328
2170,207534.30408245025
2171,161016.97491181575
2172,126049.70334522624
2173,172635.62402661602
2174,224350.8111592405
2175,293208.1351140393
2176,289107.0878789626
2177,231942.50771264458
2178,213793.57679277024
2179,139656.6193615008
2180,187181.75017554514
2181,190087.3477494364
2182,222100.9671043112
2183,190795.30151390366
2184,116020.18476536848
2185,133000.65263736935
2186,151783.78452290737
2187,168667.35708062537
2188,161986.88196617164
2189,305751.2695970059
2190,72444.35615281753
2191,77754.4202472681
2192,87565.27221541214
2193,106723.55115188289
2194,108032.07136675241
2195,103473.42624722213
2196,103770.68765676641
2197,116027.78158262177
2198,164548.706364559
2199,187492.00877031652
2200,133013.02013771117
2201,130791.05752598132
2202,197764.04771773613
2203,119951.39517467021
2204,156257.5876213509
2205,109910.65837228163
2206,125199.83975248548
2207,191579.9762554353
2208,242574.55420649948
2209,191658.25315416907
2210,126424.92558184765
2211,115179.65855980435
2212,130556.0613817606
2213,109176.96452641279
2214,136931.2721589732
2215,106565.79999411544
2216,143934.20299517308
2217,67344.76805719848
2218,105524.80822794508
2219,95836.89471323416
2220,77687.81042553349
2221,273604.66888843157
2222,249599.30049545693
2223,290642.63598016056
2224,221271.88072902118
2225,114649.34399623785
2226,182089.94945863268
2227,207995.83038649758
2228,266471.94163210905
2229,244881.42680328153
2230,148050.66230448076
2231,209768.49620995272
2232,190265.087521963
2233,169314.860602211
2234,253730.24892112566
2235,220908.96977925516
2236,261299.38496554663
2237,314804.14079895586
2238,195730.25767845043
2239,119121.94869755767
2240,156375.88890733372
2241,151472.581422278
2242,125418.94520041923
2243,135910.18842352694
2244,113160.59524568297
2245,107376.15724318427
2246,138477.19209352008
2247,131015.51989535929
2248,125402.9521498543
2249,127400.28280696592
2250,132885.53549243588
2251,99342.09579884286
2252,176720.8669459869
2253,158788.05977323587
2254,176732.86494608628
2255,185194.33729315488
2256,174120.97182403356
2257,210859.56807779378
2258,170663.98377507
2259,179693.90912955013
2260,124587.2016774546
2261,183762.66475347945
2262,187962.80050484836
2263,351446.18738730514
2264,521496.3784865229
2265,155008.14699986266
2266,259838.95194589446
2267,316678.93716427416
2268,402773.05620657845
2269,154940.79353527894
2270,201572.57802706436
2271,219878.06222583732
2272,238394.81773131836
2273,167306.33205574984
2274,180251.01791273622
2275,159780.1601720693
2276,202472.55543660925
2277,188181.1324808164
2278,148644.366250822
2279,126486.182013941
2280,114749.2516743914
2281,171705.8574922948
2282,183386.4148261086
2283,119312.05760307651
2284,124487.55815771682
2285,139666.3798772346
2286,124003.43911737089
2287,346538.1379804944
2288,262680.66117248347
2289,324844.12719680136
2290,412695.9385792486
2291,318315.6268038573
2292,424248.25092350616
2293,450248.29495047533
2294,364915.0181134878
2295,474685.2024749361
2296,254445.64721551686
2297,324263.9808125364
2298,323214.0930146457
2299,354666.16837515304
2300,301669.2306889188
2301,302930.45418836497
2302,242572.2842122516
2303,246520.927461156
2304,240833.9734382781
2305,190635.26878232436
2306,185151.36387110405
2307,196435.90859625887
2308,217010.48783634743
2309,266965.0092647351
2310,202808.0439619294
2311,202396.41837624586
2312,182610.8509053727
2313,179190.92460340585
2314,186072.54443483887
2315,185306.88693334474
2316,203495.96595762426
2317,189646.32426601328
2318,181939.24635472786
2319,189502.27737417023
2320,192834.389865903
2321,241464.9995896221
2322,195772.86251052527
2323,187321.71077036677
2324,195142.32875933338
2325,218656.1029849047
2326,185229.310570275
2327,205952.10498833747
2328,226468.4553360909
2329,193908.12700667948
2330,188888.93335112205
2331,340434.6428865374
2332,379682.9391059233
2333,318974.0204771299
2334,243889.62668568536
2335,275432.54943529406
2336,284328.2594385242
2337,198277.2245695175
2338,263660.68228851724
2339,223751.7194708677
2340,387514.0828629009
2341,216509.5036069868
2342,237456.9719008833
2343,227247.2450139494
2344,214920.23235288166
2345,230873.34847619972
2346,217220.2443505456
2347,199238.72774297424
2348,243474.52700709863
2349,182447.036290583
2350,309127.09689803876
2351,251070.61470978986
2352,256381.1799056676
2353,242811.82784899493
2354,138661.44766521675
2355,143796.8211307081
2356,158984.41938415894
2357,199199.12650908792
2358,193144.9170455042
2359,133530.61371762268
2360,122416.76673071575
2361,145597.27225725737
2362,267203.49960370554
2363,144542.80810875248
2364,169342.79254836848
2365,227935.35063988046
2366,202080.21940180825
2367,227366.51338449927
2368,208170.9082292021
2369,210888.04341432708
2370,172434.3004052782
2371,160230.65074049198
2372,195595.85335778407
2373,300339.9416911894
2374,317447.8888810554
2375,224996.44901785062
2376,285318.86711303575
2377,337303.20361822646
2378,157565.40271861132
2379,209825.39990343674
2380,163711.7689952301
2381,175163.88688361298
2382,233043.6614539482
2383,209356.46339714114
2384,243472.1252378794
2385,170607.05820415757
2386,137614.23918923104
2387,128695.09470951786
2388,110673.50654442812
2389,116413.59319243807
2390,146582.8720439256
2391,141055.94188693972
2392,114331.24716015975
2393,179500.34881211384
2394,135267.08261745007
2395,205800.75138563654
2396,150665.76805776192
2397,217952.18039592655
2398,129403.14028252079
2399,64418.56233164326
2400,69659.98254715018
2401,124973.17614580439
2402,138005.65245857125
2403,144467.55854159594
2404,159031.12529916092
2405,165600.07201113927
2406,146327.35195245902
2407,132305.1257225976
2408,160144.31315546302
2409,120069.3913772766
2410,186980.62019967707
2411,111841.09944926923
2412,151309.35237260044
2413,122693.11841498523
2414,143397.2607256566
2415,134948.08742602804
2416,121402.31655948836
2417,132415.08729169166
2418,129294.82061588956
2419,123610.1147983701
2420,120459.49781024507
2421,289860.02749196306
2422,104863.25085239648
2423,109878.18209674476
2424,156866.7915110463
2425,185967.67676087917
2426,120880.69716954189
2427,115172.29575849326
2428,178284.12015044634
2429,114353.31539505806
2430,135027.8229737575
2431,108146.79959395705
2432,141238.1354941192
2433,141413.9854486188
2434,128017.82945687108
2435,142105.53311503938
2436,120292.0007374274
2437,108243.05060936071
2438,126978.94932650367
2439,111742.931166034
2440,126361.93259201341
2441,97139.6560347876
2442,103860.72553281348
2443,137057.92428498022
2444,130497.17416697019
2445,93546.6303227832
2446,130503.38528518203
2447,182130.50795196343
2448,126495.73457087776
2449,121153.24546387709
2450,147691.7308559746
2451,122940.79350576397
2452,177043.5636025672
2453,99645.5487890688
2454,126006.88909243894
2455,120837.91359054067
2456,139305.02628999046
2457,128647.3638100876
2458,129880.87003576796
2459,108526.85169493404
2460,142921.31501322327
2461,126906.73520004263
2462,132868.54281423378
2463,126084.99782071136
2464,166616.7767118123
2465,133299.0416478207
2466,117115.63381116696
2467,149616.19700340764
2468,82989.34990221972
2469,75819.54484961569
2470,196342.54337923025
2471,225976.74880829593
2472,143922.79310259587
2473,106977.59809580831
2474,64857.64201171167
2475,227876.29287355958
2476,110384.58869218582
2477,119342.37825879808
2478,151330.97649016004
2479,98901.07847674817
2480,149180.57863414247
2481,122233.04330632674
2482,134449.44354309738
2483,107604.25829063158
2484,122383.56045306685
2485,128140.61371894096
2486,139753.77624361802
2487,170159.4006594911
2488,175927.68276227053
2489,152493.9172464758
2490,150134.4678356472
2491,103772.2494503506
2492,202454.8700210841
2493,155673.98236741658
2494,143946.41172397824
2495,86657.71410136836
2496,235325.42600286315
2497,153589.997821838
2498,108528.27159793112
2499,87639.02928170968
2500,120681.8125739601
2501,143616.71550442203
2502,139599.2687831882
2503,92470.0827408905
2504,458908.10645763366
2505,218635.12089556677
2506,262760.31281631766
2507,293498.8980067932
2508,263895.426414782
2509,221319.89350217383
2510,223887.64172007548
2511,179074.53242571454
2512,198039.64775693655
2513,232937.11061868398
2514,284584.62726982
2515,144780.60558137088
2516,176764.53873374924
2517,143591.18245044744
2518,155468.22315974723
2519,216737.20349015555
2520,210636.404665727
2521,188277.25463530634
2522,226703.09527808212
2523,118352.26913076542
2524,133684.4442974682
2525,141464.85090531158
2526,130920.01314960294
2527,115164.39113957857
2528,128495.83296649219
2529,136603.06798798163
2530,129183.00338556818
2531,250524.55165464262
2532,221429.9862682421
2533,199234.76726533656
2534,230122.53704328893
2535,289694.82811099046
2536,234895.79276009914
2537,227546.5234077879
2538,188111.2440521406
2539,192659.876767599
2540,184875.45592722323
2541,185819.5624255835
2542,160795.197063373
2543,113661.16654740623
2544,116330.41222909521
2545,125613.52541925776
2546,129419.10350227768
2547,148460.70663408865
2548,163053.9044780682
2549,156716.04302620082
2550,1330475.6029509823
2551,146999.33880093822
2552,136145.47702725494
2553,77865.17756092992
2554,87135.66475308196
2555,120560.19277575363
2556,98990.0212917138
2557,104375.73474624366
2558,134225.3743057102
2559,117401.44356300951
2560,142764.86713110295
2561,141211.27037957555
2562,123661.22102956928
2563,128261.70767693328
2564,190038.7476264995
2565,129779.78136158506
2566,135292.14755020084
2567,121372.8072983935
2568,179633.80565334135
2569,207991.41069718677
2570,124280.63172893673
2571,169311.03072707696
2572,156436.14543278914
2573,209180.83732758567
2574,215148.01769489382
2575,138552.149926
2576,115869.27137744718
2577,115932.97285456522
2578,96239.47843290285
2579,61030.332420274644
2580,109525.85499932773
2581,123091.74195062701
2582,138417.80945242583
2583,257532.64920340525
2584,186970.2110845912
2585,189228.01777516762
2586,215771.67957994388
2587,203088.3126766668
2588,145459.91568096803
2589,158954.33981264188
2590,218028.39255638287
2591,239072.70598635604
2592,219218.1283881875
2593,247362.86493888742
2594,187900.17768527183
2595,209905.68905267955
2596,297511.04846325656
2597,196154.69502619302
2598,289879.01560674136
2599,344297.51274607994
2600,434252.0845426732
2601,145986.0111914867
2602,92853.14938971038
2603,101991.90056685943
2604,95038.8513403564
2605,93417.17571370235
2606,143062.88717344895
2607,240968.15718736636
2608,196298.0946144874
2609,182460.42903722075
2610,109048.36075119472
2611,102650.04204040262
2612,159383.43904871415
2613,137676.22719113147
2614,125012.59896485352
2615,165193.16894430877
2616,156391.78632084507
2617,179952.55917961602
2618,190187.577997811
2619,202602.2775836097
2620,191950.14719819662
2621,176125.52632437611
2622,183605.39530825723
2623,235082.00202314975
2624,317458.5702070013
2625,286210.62731652753
2626,186905.49588689677
2627,161308.6403928048
2628,410027.48217350646
2629,479851.1109452405
2630,339029.3586504343
2631,475272.9108133097
2632,394682.63152055704
2633,267404.13893689576
2634,399040.652094673
2635,166805.88946013126
2636,188608.99033557012
2637,185549.07876800673
2638,271852.4219323165
2639,187353.61275907385
2640,157006.3328944272
2641,107513.25648883112
2642,184986.1082332451
2643,114063.36765457278
2644,123878.556817031
2645,124223.5976406001
2646,107346.32696095275
2647,118385.5000406337
2648,146099.04831045243
2649,157366.0775913587
2650,141037.60599649558
2651,145265.68680249198
2652,394580.9343839372
2653,243094.29792131216
2654,242559.8863701071
2655,387222.3763833644
2656,322042.32133930904
2657,333342.3845364886
2658,284439.5829111412
2659,295349.8150186476
2660,354533.4986040867
2661,324988.582540885
2662,335560.94498191937
2663,289620.63174938504
2664,260767.1400760643
2665,299956.4008741101
2666,265792.84818057105
2667,186260.0242340289
2668,193972.7405655751
2669,186452.62725959384
2670,283656.5580551923
2671,196465.83793537546
2672,202206.32750994174
2673,202457.82653367397
2674,206671.36117361006
2675,173499.33392535825
2676,202700.5344078813
2677,206126.10143738103
2678,263306.40329711046
2679,268371.4279663039
2680,271349.2277726243
2681,405169.0032439175
2682,317001.1280433176
2683,565605.9280866949
2684,301142.21150921367
2685,343452.9703896121
2686,251527.35844971155
2687,291154.8465302418
2688,224914.4027263412
2689,210260.39296624757
2690,438890.1402932752
2691,187492.8189924956
2692,139414.9511755481
2693,206506.39432540684
2694,145100.74818050818
2695,200360.14494337776
2696,190883.69648308106
2697,183527.705340409
2698,209182.2649424
2699,166435.53177008475
2700,151099.86904411786
2701,169466.24281374703
2702,125692.73136086264
2703,146292.02400566955
2704,139478.14103679394
2705,115733.30191847368
2706,120341.2114885817
2707,139363.83842244325
2708,123125.36788307606
2709,105122.4119873044
2710,128037.90310508914
2711,222934.44226680236
2712,377062.3449684546
2713,170484.17412849615
2714,158533.79924968237
2715,159443.14856253116
2716,156724.42685509863
2717,194055.04867865908
2718,229209.94543738037
2719,166323.28569869627
2720,199455.11789614116
2721,136344.55668301793
2722,169325.57865788764
2723,149559.4320922096
2724,130264.75584471275
2725,132281.86389186975
2726,146335.41116326762
2727,166383.10084681775
2728,193118.14682914046
2729,150111.12230677332
2730,144914.38819011467
2731,138465.5957885447
2732,124255.54046661251
2733,157033.98930237035
2734,145144.22757580018
2735,133562.83605938224
